YEAR,GENDER,RACE,AGE_GROUP,COUNTY,Violent Crimes,Property Crime,Drug Offenses,Sex Offenses,All Other Offenses,Female Total,Male Total,State Total
2020,Male,White,40 to 69,Marin County,71,36,22,5,47,181,670,0
2020,Male,White,40 to 69,Mariposa County,11,11,6,3,10,41,102,0
2020,Male,White,40 to 69,Mendocino County,76,23,14,4,53,170,516,0
2020,Male,White,40 to 69,Merced County,63,30,13,2,32,140,467,0
2020,Male,White,40 to 69,Modoc County,8,2,1,3,12,26,58,0
2020,Male,White,40 to 69,Mono County,7,1,1,0,1,10,27,0
2020,Male,White,40 to 69,Monterey County,73,50,18,4,38,183,586,0
2020,Male,White,40 to 69,Napa County,42,11,12,3,47,115,304,0
2020,Male,White,40 to 69,Nevada County,47,12,3,2,55,119,419,0
2020,Male,White,40 to 69,Orange County,547,332,223,40,334,1476,6808,0
2020,Male,White,40 to 69,Placer County,133,75,87,10,126,431,1194,0
2020,Male,White,40 to 69,Plumas County,14,4,3,1,14,36,128,0
2020,Male,White,40 to 69,Riverside County,376,215,181,32,290,1094,2372,0
2020,Male,White,40 to 69,Sacramento County,387,261,117,31,257,1053,1732,0
2020,Male,White,40 to 69,San Benito County,9,3,3,1,4,20,61,0
2020,Male,White,40 to 69,San Bernardino County,498,386,221,61,328,1494,2380,0
2020,Male,White,40 to 69,San Diego County,915,344,323,58,558,2198,7498,0
2020,Male,White,40 to 69,San Francisco County,165,129,41,13,234,582,648,0
2020,Male,White,40 to 69,San Joaquin County,192,84,39,28,164,507,953,0
2020,Male,White,40 to 69,San Luis Obispo County,87,40,29,8,86,250,1312,0
2020,Male,White,40 to 69,San Mateo County,87,39,34,11,59,230,942,0
2020,Male,White,40 to 69,Santa Barbara County,98,53,57,3,68,279,1202,0
2020,Male,White,40 to 69,Santa Clara County,265,118,99,53,151,686,1735,0
2020,Male,White,40 to 69,Santa Cruz County,88,53,34,4,84,263,1188,0
2020,Male,White,40 to 69,Shasta County,84,57,45,12,140,338,1533,0
2020,Male,White,40 to 69,Sierra County,5,1,4,0,2,12,10,0
2020,Male,White,40 to 69,Siskiyou County,26,10,9,3,58,106,289,0
2020,Male,White,40 to 69,Solano County,90,51,33,4,105,283,693,0
2020,Male,White,40 to 69,Sonoma County,169,74,20,19,103,385,1285,0
2020,Male,White,40 to 69,Stanislaus County,212,85,66,18,196,577,2174,0
2020,Male,White,40 to 69,Sutter County,40,25,10,3,42,120,325,0
2020,Male,White,40 to 69,Tehama County,34,14,14,2,36,100,221,0
2020,Male,White,40 to 69,Trinity County,14,5,9,0,22,50,68,0
2020,Male,White,40 to 69,Tulare County,120,74,77,10,151,432,1038,0
2020,Male,White,40 to 69,Tuolumne County,51,14,8,2,51,126,389,0
2020,Male,White,40 to 69,Ventura County,197,87,79,12,158,533,2615,0
2020,Male,White,40 to 69,Yolo County,59,34,14,1,35,143,385,0
2020,Male,White,40 to 69,Yuba County,52,19,19,2,24,116,313,0
2020,Male,White,70 and over,Alameda County,4,0,1,0,1,6,31,0
2020,Male,White,70 and over,Alpine County,0,0,0,0,0,0,1,0
2020,Male,White,70 and over,Amador County,1,0,0,0,2,3,9,0
2020,Male,White,70 and over,Butte County,2,1,0,1,1,5,37,0
2020,Male,White,70 and over,Calaveras County,2,0,0,1,0,3,7,0
2020,Male,White,70 and over,Colusa County,0,0,0,0,0,0,6,0
2020,Male,White,70 and over,Contra Costa County,11,0,1,2,1,15,28,0
2020,Male,White,70 and over,Del Norte County,1,1,0,0,0,2,6,0
2020,Male,White,70 and over,El Dorado County,4,0,2,0,2,8,19,0
2020,Male,White,70 and over,Fresno County,3,0,1,1,2,7,20,0
2020,Male,White,70 and over,Glenn County,0,0,0,0,0,0,5,0
2020,Male,White,70 and over,Humboldt County,2,0,0,0,1,3,13,0
2020,Male,White,70 and over,Imperial County,1,0,0,0,1,2,2,0
2020,Male,White,70 and over,Inyo County,1,0,0,0,0,1,1,0
2020,Male,White,70 and over,Kern County,7,1,0,0,4,12,31,0
2020,Male,White,70 and over,Kings County,0,0,0,1,0,1,5,0
2020,Male,White,70 and over,Lake County,3,0,0,0,0,3,13,0
2020,Male,White,70 and over,Lassen County,0,0,0,0,2,2,4,0
2020,Male,White,70 and over,Los Angeles County,30,6,1,6,13,56,187,0
2020,Male,White,70 and over,Madera County,4,1,0,0,0,5,2,0
2020,Male,White,70 and over,Marin County,3,1,0,1,2,7,20,0
2020,Male,White,70 and over,Mariposa County,0,0,0,0,0,0,6,0
2020,Male,White,70 and over,Mendocino County,3,0,0,0,0,3,16,0
2020,Male,White,70 and over,Merced County,4,0,0,2,1,7,6,0
2020,Male,White,70 and over,Modoc County,0,0,0,0,0,0,2,0
2020,Male,White,70 and over,Mono County,0,0,0,0,0,0,1,0
2020,Male,White,70 and over,Monterey County,2,0,0,0,0,2,35,0
2020,Male,White,70 and over,Napa County,2,0,0,0,0,2,6,0
2020,Male,White,70 and over,Nevada County,2,0,0,2,0,4,15,0
2020,Male,White,70 and over,Orange County,23,1,2,3,2,31,105,0
2020,Male,White,70 and over,Placer County,7,0,0,1,2,10,26,0
2020,Male,White,70 and over,Plumas County,4,0,0,0,0,4,3,0
2020,Male,White,70 and over,Riverside County,13,3,0,4,5,25,79,0
2020,Male,White,70 and over,Sacramento County,5,3,2,3,3,16,27,0
2020,Male,White,70 and over,San Benito County,1,0,0,0,0,1,8,0
2020,Male,White,70 and over,San Bernardino County,11,6,3,7,4,31,51,0
2020,Male,White,70 and over,San Diego County,39,1,0,3,15,58,203,0
2020,Male,White,70 and over,San Francisco County,7,0,0,0,4,11,26,0
2020,Male,White,70 and over,San Joaquin County,5,0,1,4,3,13,22,0
2020,Male,White,70 and over,San Luis Obispo County,3,0,0,0,0,3,33,0
2020,Male,White,70 and over,San Mateo County,8,0,0,0,2,10,18,0
2020,Male,White,70 and over,Santa Barbara County,3,3,0,0,1,7,43,0
2020,Male,White,70 and over,Santa Clara County,15,0,2,2,1,20,35,0
2020,Male,White,70 and over,Santa Cruz County,2,0,0,0,2,4,29,0
2020,Male,White,70 and over,Shasta County,3,0,3,0,1,7,22,0
2020,Male,White,70 and over,Sierra County,0,0,0,0,0,0,2,0
2020,Male,White,70 and over,Siskiyou County,0,0,0,0,3,3,7,0
2020,Male,White,70 and over,Solano County,5,0,0,0,0,5,30,0
2020,Male,White,70 and over,Sonoma County,7,1,0,1,1,10,37,0
2020,Male,White,70 and over,Stanislaus County,4,2,0,2,4,12,40,0
2020,Male,White,70 and over,Sutter County,0,0,0,0,0,0,6,0
2020,Male,White,70 and over,Tehama County,4,0,0,0,0,4,15,0
2020,Male,White,70 and over,Trinity County,1,0,1,0,0,2,2,0
2020,Male,White,70 and over,Tulare County,4,0,2,0,1,7,23,0
2020,Male,White,70 and over,Tuolumne County,1,0,0,0,1,2,23,0
2020,Male,White,70 and over,Ventura County,3,0,0,0,3,6,74,0
2020,Male,White,70 and over,Yolo County,2,0,0,1,1,4,11,0
2020,Male,White,70 and over,Yuba County,1,0,0,0,0,1,4,0
2020,Female,Black,Under 18,Alameda County,42,10,1,0,8,61,60,20
2020,Female,Black,Under 18,Butte County,0,0,0,0,0,0,6,0
2020,Female,Black,Under 18,Contra Costa County,17,10,0,0,1,28,33,0
2020,Female,Black,Under 18,El Dorado County,0,0,0,0,0,0,6,0
2020,Female,Black,Under 18,Fresno County,9,3,0,0,1,13,39,2
2020,Female,Black,Under 18,Imperial County,1,0,0,0,0,1,1,0
2020,Female,Black,Under 18,Inyo County,0,0,0,0,0,0,0,0
2020,Female,Black,Under 18,Kern County,14,5,0,0,13,32,33,0
2020,Female,Black,Under 18,Kings County,0,0,0,0,2,2,7,1
2020,Female,Black,Under 18,Los Angeles County,83,39,2,0,28,152,167,12
2020,Female,Black,Under 18,Madera County,1,2,0,0,1,4,4,1
2020,Female,Black,Under 18,Marin County,2,1,0,0,1,4,4,0
2020,Female,Black,Under 18,Mendocino County,0,0,0,0,1,1,1,0
2020,Female,Black,Under 18,Merced County,5,3,0,0,0,8,8,28
2020,Female,Black,Under 18,Monterey County,2,0,0,0,2,4,6,0
2020,Female,Black,Under 18,Napa County,0,0,0,0,0,0,1,0
2020,Female,Black,Under 18,Nevada County,0,0,0,0,0,0,1,0
2020,Female,Black,Under 18,Orange County,2,1,0,1,2,6,10,6
2020,Female,Black,Under 18,Placer County,0,0,0,0,1,1,4,0
2020,Female,Black,Under 18,Plumas County,0,0,0,0,0,0,1,0
2020,Female,Black,Under 18,Riverside County,4,1,0,0,2,7,11,4
2020,Female,Black,Under 18,Sacramento County,20,15,0,0,3,38,25,2
2020,Female,Black,Under 18,San Bernardino County,26,12,0,1,8,47,48,1
2020,Female,Black,Under 18,San Diego County,23,9,0,0,6,38,50,22
2020,Female,Black,Under 18,San Francisco County,10,1,0,0,24,35,38,0
2020,Female,Black,Under 18,San Joaquin County,18,3,0,1,0,22,20,0
2020,Female,Black,Under 18,San Mateo County,3,0,0,0,2,5,4,0
2020,Female,Black,Under 18,Santa Barbara County,4,0,0,0,0,4,4,0
2020,Female,Black,Under 18,Santa Clara County,7,7,0,0,1,15,7,0
2020,Female,Black,Under 18,Santa Cruz County,0,0,0,0,0,0,1,0
2020,Female,Black,Under 18,Shasta County,0,0,0,0,0,0,3,2
2020,Female,Black,Under 18,Siskiyou County,0,0,0,0,0,0,2,0
2020,Female,Black,Under 18,Solano County,6,7,0,0,5,18,22,1
2020,Female,Black,Under 18,Sonoma County,0,2,0,0,0,2,5,0
2020,Female,Black,Under 18,Stanislaus County,3,1,0,0,0,4,10,2
2020,Female,Black,Under 18,Sutter County,0,0,0,0,0,0,4,0
2020,Female,Black,Under 18,Tehama County,0,0,0,0,0,0,1,0
2020,Female,Black,Under 18,Tulare County,0,0,0,0,0,0,4,2
2020,Female,Black,Under 18,Ventura County,7,1,0,0,1,9,22,0
2020,Female,Black,Under 18,Yolo County,0,0,0,0,1,1,4,0
2020,Female,Black,Under 18,Yuba County,0,0,0,0,1,1,2,0
2020,Female,Black,18 to 19,Alameda County,27,21,0,2,8,58,69,0
